,imdb_rating,rotten_tomatoes_score,votos_log,presupuesto_log,awards_won,hours_watched_million,duracion_total,antiguedad,cluster,cluster_nombre
315,3.5,38,7.562681246721884,3.683866912290392,0,3,86.0,30,3,Contenido Promedio
316,6.1,50,11.748408569878416,0.0,0,43,1440.0,0,1,Nicho Subestimado
317,5.3,59,8.353025845202325,2.128231705849268,0,7,113.0,7,3,Contenido Promedio
318,6.1,62,6.582025138892826,2.9806186357439426,0,1,70.0,0,3,Contenido Promedio
319,8.4,90,11.007435580793755,2.8507065015037334,5,122,67.0,9,2,Joya de Critica
320,7.9,81,9.61973109808682,3.100092288878234,2,11,159.0,5,2,Joya de Critica
321,6.1,49,10.700814552005737,4.180522258463153,0,69,93.0,8,3,Contenido Promedio
322,6.5,83,6.773080375655535,0.0,0,1,540.0,9,1,Nicho Subestimado
323,6.3,57,5.8888779583328805,0.0,0,0,720.0,4,1,Nicho Subestimado
324,6.6,72,8.153349757998892,2.322387720290225,0,3,114.0,15,3,Contenido Promedio
325,6.6,69,7.113142108707088,0.0,0,1,810.0,6,1,Nicho Subestimado
326,7.7,78,7.028201432058005,0.0,1,0,1080.0,34,2,Joya de Critica
327,6.7,71,10.794029614387506,3.1654750481410856,0,46,103.0,12,3,Contenido Promedio
328,5.6,60,6.413458957167357,0.0,0,0,6930.0,2,1,Nicho Subestimado
329,5.8,43,10.185126401440623,3.299533727885655,0,29,99.0,15,3,Contenido Promedio
330,7.3,70,7.148345743900068,0.0,0,0,2970.0,14,1,Nicho Subestimado
331,8.6,83,7.615791072035833,0.0,2,1,2160.0,13,2,Joya de Critica
332,6.6,64,7.1891677384203225,2.862200880929469,0,1,118.0,26,3,Contenido Promedio
333,6.0,69,9.534740027363126,1.9459101490553128,0,29,116.0,0,3,Contenido Promedio
334,6.5,73,6.890609120147166,1.9315214116032136,0,1,131.0,6,3,Contenido Promedio
335,6.7,59,10.291433424425357,0.0,0,29,450.0,4,1,Nicho Subestimado
336,5.9,68,6.12029741895095,2.2823823856765264,0,0,138.0,1,3,Contenido Promedio
337,6.0,62,8.183676582620658,0.0,0,2,720.0,13,1,Nicho Subestimado
338,6.4,73,10.362935667842349,1.1314021114911006,0,34,112.0,13,3,Contenido Promedio
339,8.4,75,8.41913925094085,0.0,2,3,810.0,14,2,Joya de Critica
340,5.3,53,9.6067647354322,0.0,0,35,2160.0,40,1,Nicho Subestimado
341,5.3,56,9.826120428959683,0.0,0,29,450.0,7,1,Nicho Subestimado
342,6.7,61,6.598509028614515,4.810557015713042,0,0,74.0,7,3,Contenido Promedio
343,7.4,65,8.379539026117442,2.302585092994046,0,8,129.0,12,3,Contenido Promedio
344,6.2,64,11.650990315926125,3.5380565643793527,0,247,133.0,7,3,Contenido Promedio
345,9.1,78,6.335054251498059,1.9600947840472696,3,0,121.0,21,2,Joya de Critica
346,6.4,52,5.697093486505405,0.0,0,0,720.0,11,1,Nicho Subestimado
347,5.6,67,8.775240458738327,2.2082744135228043,0,10,86.0,27,3,Contenido Promedio
348,6.7,72,10.316755472707314,4.5612182984589085,0,60,118.0,18,3,Contenido Promedio
349,7.8,85,10.440010162389305,0.0,0,82,720.0,31,2,Joya de Critica
350,7.7,76,9.828656241913125,2.7013612129514133,1,26,77.0,6,2,Joya de Critica
351,5.2,63,11.001166072044146,0.0,0,105,720.0,6,1,Nicho Subestimado
352,9.3,95,8.907476977528738,3.0633909220278057,3,11,75.0,29,2,Joya de Critica
353,7.9,79,13.04563782853772,3.6635616461296463,0,449,103.0,0,2,Joya de Critica
354,5.7,48,9.05345261643904,0.0,0,15,810.0,5,1,Nicho Subestimado
355,5.6,53,8.85366542803745,1.9600947840472696,0,13,80.0,9,3,Contenido Promedio
356,7.3,67,12.032028734302308,0.0,0,132,360.0,8,1,Nicho Subestimado
357,7.1,66,10.07895232186687,2.186051276738094,0,36,86.0,0,3,Contenido Promedio
358,7.8,74,9.741850586935008,0.0,0,40,540.0,6,2,Joya de Critica
359,8.0,96,8.588210678651517,0.9932517730102832,3,8,150.0,1,2,Joya de Critica
360,6.3,73,9.005895898094458,0.0,0,6,450.0,21,1,Nicho Subestimado
361,9.1,86,7.239214973779806,0.0,0,2,450.0,28,2,Joya de Critica
362,8.8,97,7.503289630675082,0.0,1,0,270.0,5,2,Joya de Critica
363,9.3,81,11.02919606686594,3.339321977944068,1,56,100.0,45,2,Joya de Critica
364,7.2,61,8.928242677818302,2.4595888418037104,0,12,95.0,43,3,Contenido Promedio
365,6.8,75,8.963160242833732,2.87919845729804,0,13,117.0,45,3,Contenido Promedio
366,7.2,70,8.39479954320217,0.0,0,10,1890.0,7,1,Nicho Subestimado
367,7.2,59,7.773173680482536,1.791759469228055,0,4,154.0,5,3,Contenido Promedio
368,8.3,75,10.50739359931813,0.0,2,11,1080.0,11,2,Joya de Critica
369,7.9,76,6.621405651764134,3.190476350346503,1,0,155.0,0,2,Joya de Critica
370,7.6,76,11.938755133963584,0.0,3,102,2250.0,9,2,Joya de Critica
371,9.5,99,5.771441123130016,0.0,1,0,270.0,35,2,Joya de Critica
372,6.5,74,10.088638436340242,4.3694478524670215,0,57,76.0,17,3,Contenido Promedio
373,6.0,54,5.170483995038151,1.667706820558076,0,0,103.0,6,3,Contenido Promedio
374,4.1,54,6.588926477533519,0.0,0,1,4950.0,4,1,Nicho Subestimado
375,6.5,65,10.231279365915784,0.0,0,27,360.0,38,1,Nicho Subestimado
376,8.3,78,9.382274835883653,0.0,0,23,900.0,24,2,Joya de Critica
377,8.0,81,11.754042520774586,0.0,2,107,1800.0,15,2,Joya de Critica
378,8.3,82,10.390594089681526,2.7013612129514133,5,55,83.0,27,2,Joya de Critica
379,9.1,99,9.904137341377623,0.0,1,47,720.0,13,2,Joya de Critica
380,9.0,77,8.559486103606488,3.414442608412176,3,12,150.0,16,2,Joya de Critica
381,4.6,47,8.23217423638394,3.139832617527748,0,8,98.0,0,3,Contenido Promedio
382,7.1,80,5.153291594497779,1.791759469228055,0,0,105.0,5,2,Joya de Critica
383,7.2,87,7.005789019253503,1.9740810260220096,0,0,119.0,12,2,Joya de Critica
384,4.8,37,3.9318256327243257,0.0,0,0,450.0,6,1,Nicho Subestimado
385,7.4,82,5.560681631015528,2.8507065015037334,0,0,87.0,5,2,Joya de Critica
386,7.6,78,8.849657406639912,0.0,0,8,540.0,11,2,Joya de Critica
387,6.6,68,7.714677473800927,2.6878474937846906,0,1,101.0,17,3,Contenido Promedio
388,7.6,86,6.095824562432225,4.012772908528289,3,0,123.0,5,2,Joya de Critica
389,5.4,45,8.288534459413917,0.0,0,2,270.0,2,1,Nicho Subestimado
390,9.0,97,9.653550746326603,5.182906515036709,1,37,95.0,2,2,Joya de Critica
391,7.6,69,6.139884552226255,3.2068032436339315,2,0,80.0,11,2,Joya de Critica
392,6.6,72,9.318925682389624,2.714694743820879,0,8,112.0,5,3,Contenido Promedio
393,6.6,61,4.543294782270004,0.0,0,0,1980.0,5,1,Nicho Subestimado
394,7.7,81,7.738488122494646,2.272125885509337,0,3,104.0,23,2,Joya de Critica
395,8.0,82,11.2482956360486,2.617395832834079,0,149,80.0,10,2,Joya de Critica
396,7.9,75,10.89777582523201,2.995732273553991,0,73,166.0,0,2,Joya de Critica
397,7.8,90,10.4665829937358,0.0,2,86,720.0,9,2,Joya de Critica
398,6.4,52,8.99961934066053,2.174751721484161,0,6,103.0,12,3,Contenido Promedio
399,6.6,64,10.115570156490913,3.979681653901961,0,56,118.0,5,3,Contenido Promedio
400,9.8,99,9.430599768110527,3.5263605246161616,0,28,101.0,1,2,Joya de Critica
401,6.8,65,9.63678388646954,3.1780538303479458,0,30,66.0,16,3,Contenido Promedio
402,8.0,86,10.642492029180868,4.614129927359564,1,43,89.0,16,2,Joya de Critica
403,5.5,50,5.87493073085203,3.32862668882732,0,0,112.0,11,3,Contenido Promedio
404,7.9,84,10.5018019393249,0.0,0,54,540.0,9,2,Joya de Critica
405,5.9,61,9.228180290104511,4.210645017918261,0,10,130.0,6,3,Contenido Promedio
406,5.7,42,11.03791733406963,2.1400661634962708,0,57,138.0,24,3,Contenido Promedio
407,8.4,90,6.408528791059498,0.0,3,1,720.0,6,2,Joya de Critica
408,6.1,53,5.517452896464707,5.2171073111224935,0,0,83.0,24,3,Contenido Promedio
409,7.7,86,10.796038717527544,3.295836866004329,0,63,98.0,13,2,Joya de Critica
410,6.4,52,12.118317355542237,0.0,0,277,720.0,9,1,Nicho Subestimado
411,5.2,50,10.19582128920296,0.0,0,56,450.0,9,1,Nicho Subestimado
412,6.8,82,7.783640596221253,1.88706964903238,0,5,127.0,1,2,Joya de Critica
413,6.6,74,8.938137870372788,1.0647107369924282,0,4,129.0,7,3,Contenido Promedio
414,6.9,65,10.909838342777933,0.0,0,99,990.0,0,1,Nicho Subestimado
415,5.7,66,9.97011763483389,0.0,0,11,720.0,3,1,Nicho Subestimado
416,6.9,59,6.20455776256869,0.0,0,0,720.0,14,1,Nicho Subestimado
417,7.4,72,10.45233124348964,0.0,0,45,720.0,1,1,Nicho Subestimado
418,6.9,63,10.882790641551807,0.0,0,62,270.0,16,1,Nicho Subestimado
419,7.4,70,8.999866223762636,0.0,0,11,270.0,8,1,Nicho Subestimado
420,8.4,91,8.301521654940728,0.0,0,8,1080.0,6,2,Joya de Critica
421,6.6,77,8.718990524710849,2.517696472610991,0,10,116.0,1,3,Contenido Promedio
422,6.5,79,5.3612921657094255,1.4586150226995167,0,0,147.0,12,3,Contenido Promedio
423,7.1,77,11.58032239695628,0.0,0,37,1620.0,19,1,Nicho Subestimado
424,8.0,81,8.734077192559303,0.0,1,12,720.0,27,2,Joya de Critica
425,8.5,67,11.572862791830056,5.069532935343741,0,139,98.0,7,3,Contenido Promedio
426,7.9,83,11.10516773080218,3.226843994517377,0,127,107.0,13,2,Joya de Critica
427,7.3,79,8.34972083747249,1.4586150226995167,1,8,108.0,37,2,Joya de Critica
428,5.6,49,9.161465204194046,0.0,0,16,1350.0,3,1,Nicho Subestimado
429,5.5,72,8.371242135931933,0.0,0,1,2160.0,2,1,Nicho Subestimado
430,7.2,63,11.32253947789419,2.151762203259462,1,42,107.0,23,3,Contenido Promedio
431,6.9,75,9.059401196410896,4.11414718951828,0,20,120.0,14,3,Contenido Promedio
432,7.4,69,5.123963979403259,2.028148247292285,0,0,163.0,1,3,Contenido Promedio
433,5.2,54,7.204892510204673,0.0,0,1,270.0,6,1,Nicho Subestimado
434,8.8,83,9.276970454273943,2.2925347571405443,8,9,144.0,44,2,Joya de Critica
435,5.7,41,10.72680736639838,2.96010509591084,0,92,121.0,5,3,Contenido Promedio
436,4.1,35,12.554960347451338,1.6094379124341005,0,632,125.0,46,3,Contenido Promedio
437,6.7,54,9.556267767368151,2.2082744135228043,0,11,123.0,1,3,Contenido Promedio
438,7.8,89,9.824768967824722,0.0,0,35,450.0,44,2,Joya de Critica
439,7.8,70,10.109688383120028,4.575741375297279,0,53,129.0,45,3,Contenido Promedio
440,7.5,71,8.756839814829462,5.292802185859927,0,15,109.0,1,3,Contenido Promedio
441,8.3,86,11.473227838111685,3.202746442938317,0,129,86.0,7,2,Joya de Critica
442,5.9,55,9.41938499891089,2.8213788864092133,0,7,125.0,16,3,Contenido Promedio
443,8.1,75,9.505171826581176,0.0,1,4,2160.0,4,1,Nicho Subestimado
444,8.4,99,9.143024664691316,2.079441541679836,0,8,51.0,15,2,Joya de Critica
445,6.2,72,10.592400782564011,0.0,0,55,540.0,22,1,Nicho Subestimado
446,6.5,84,11.133215819061776,2.3978952727983707,0,98,116.0,8,3,Contenido Promedio
447,5.6,53,10.950367854113884,3.025291075795536,0,134,161.0,10,3,Contenido Promedio
448,7.2,75,9.783351751296149,2.91235066461494,1,13,122.0,5,2,Joya de Critica
449,6.6,67,6.837332814685591,0.0,0,2,450.0,4,1,Nicho Subestimado
450,3.9,36,11.439214337140305,4.070734696582967,0,78,116.0,44,3,Contenido Promedio
451,6.4,54,5.476463551931511,3.310543013394025,0,0,138.0,3,3,Contenido Promedio
452,7.6,77,8.375860015299594,3.7495040759303713,1,7,121.0,3,2,Joya de Critica
453,6.0,61,3.951243718581428,1.88706964903238,0,0,98.0,12,3,Contenido Promedio
454,6.4,67,11.85164517413192,2.7536607123542622,0,310,128.0,1,3,Contenido Promedio
455,6.8,59,6.270988431858299,5.138735296723572,0,1,105.0,2,3,Contenido Promedio
456,5.7,58,9.702533483594172,0.0,0,40,540.0,3,1,Nicho Subestimado
457,6.8,76,11.328437563344853,2.2407096892759584,0,166,84.0,1,3,Contenido Promedio
458,5.7,62,11.613639201051072,2.6100697927420065,0,83,126.0,19,3,Contenido Promedio
459,5.6,51,8.86531163267185,0.0,0,8,360.0,2,1,Nicho Subestimado
460,7.2,74,10.936209295381952,2.8449093838194077,0,105,81.0,10,3,Contenido Promedio
461,5.7,62,9.679843876180236,0.0,0,6,720.0,5,1,Nicho Subestimado
462,6.8,70,8.984693690443855,4.729156165769083,0,3,90.0,1,3,Contenido Promedio
463,7.0,67,9.500843461614666,4.255612709818223,0,11,153.0,7,3,Contenido Promedio
464,7.4,79,7.891704659330107,0.0,0,1,1080.0,3,1,Nicho Subestimado
465,5.1,53,7.682482446534506,3.740047740688336,0,2,90.0,4,3,Contenido Promedio
466,8.3,80,9.663642809498509,0.0,0,27,1080.0,8,2,Joya de Critica
467,6.8,64,9.871067661280016,0.0,0,30,990.0,34,1,Nicho Subestimado
468,6.4,77,9.681343501555002,3.367295829986474,0,17,120.0,12,3,Contenido Promedio
469,7.4,80,8.59840444684106,1.3862943611198906,0,10,83.0,0,2,Joya de Critica
470,7.2,70,10.30051718182319,0.0,0,16,450.0,0,1,Nicho Subestimado
471,7.0,74,10.44897543856412,0.0,1,85,270.0,33,2,Joya de Critica
472,6.7,59,9.029178142902074,0.0,0,7,810.0,3,1,Nicho Subestimado
473,4.6,67,8.138564737261632,0.0,0,2,450.0,4,1,Nicho Subestimado
474,6.4,70,7.60339933974067,0.0,0,1,1890.0,6,1,Nicho Subestimado
475,6.2,57,10.573468455064232,2.424802725718295,0,90,68.0,26,3,Contenido Promedio
476,6.5,63,6.18826412308259,0.0,0,0,3780.0,11,1,Nicho Subestimado
477,7.2,71,10.97236202294028,1.2237754316221157,2,49,111.0,10,2,Joya de Critica
478,6.4,62,9.83617184525126,2.388762789235098,0,16,66.0,3,3,Contenido Promedio
479,6.1,70,9.894547710966654,0.0,0,44,450.0,4,1,Nicho Subestimado
480,7.1,92,6.520621127558696,3.157000421150113,0,1,102.0,4,2,Joya de Critica
481,7.1,53,8.209580483475577,0.0,0,6,900.0,5,1,Nicho Subestimado
482,8.7,99,10.156461713809012,1.8562979903656265,3,28,123.0,9,2,Joya de Critica
483,5.3,53,8.98619632032839,0.0,0,18,1350.0,19,1,Nicho Subestimado
484,5.9,70,12.119124902879474,0.0,0,93,540.0,2,1,Nicho Subestimado
485,7.0,64,7.01301578963963,0.0,0,1,900.0,7,1,Nicho Subestimado
486,9.7,99,8.838986793496787,2.4849066497880004,1,9,72.0,11,2,Joya de Critica
487,6.2,66,9.400464740833158,3.9080149840306073,0,24,96.0,13,3,Contenido Promedio
488,7.3,81,8.382518288089635,2.272125885509337,2,4,104.0,4,2,Joya de Critica
489,7.7,88,6.834108738813838,0.0,3,0,540.0,21,2,Joya de Critica
490,7.9,96,10.858306450115624,2.3513752571634776,1,35,103.0,26,2,Joya de Critica
491,7.0,72,7.20414929203594,0.0,0,3,2880.0,2,1,Nicho Subestimado
492,5.4,47,7.51479976048867,0.0,0,2,450.0,6,1,Nicho Subestimado
493,6.5,70,5.231108616854587,1.5686159179138452,0,0,69.0,5,3,Contenido Promedio
494,5.4,43,11.112716519007767,3.292126286607793,0,78,130.0,5,3,Contenido Promedio
495,5.2,66,11.439623321895178,3.1135153092103742,0,231,103.0,10,3,Contenido Promedio
496,6.9,57,10.484529299311763,2.70805020110221,0,69,129.0,38,3,Contenido Promedio
497,7.0,65,11.511824859526197,3.292126286607793,2,162,139.0,9,2,Joya de Critica
498,5.3,57,8.003028666384733,1.7578579175523736,0,3,113.0,7,3,Contenido Promedio
499,7.1,77,7.452402451223638,0.0,1,1,540.0,12,2,Joya de Critica
500,6.0,62,10.07949756671628,3.493472657771326,0,12,110.0,39,3,Contenido Promedio
501,5.9,55,7.752335163302292,0.0,0,2,1080.0,2,1,Nicho Subestimado
502,7.9,79,3.9318256327243257,1.029619417181158,0,0,115.0,40,2,Joya de Critica
503,7.2,64,10.39714667138021,1.0986122886681098,0,45,105.0,5,3,Contenido Promedio
504,6.7,76,11.391525897539305,0.0,0,74,450.0,2,1,Nicho Subestimado
505,6.6,69,12.336148700344824,2.1400661634962708,0,258,116.0,9,3,Contenido Promedio
506,8.4,86,6.212606095751519,3.2308043957334744,2,0,126.0,16,2,Joya de Critica
507,5.3,48,6.9726062513017535,0.0,0,2,720.0,19,1,Nicho Subestimado
508,5.6,63,11.186239189258542,2.72785282839839,0,53,123.0,13,3,Contenido Promedio
509,6.7,89,8.547334348328224,0.0,0,4,360.0,3,2,Joya de Critica
510,6.4,56,7.530479995245536,0.6418538861723948,0,3,81.0,1,3,Contenido Promedio
511,7.7,90,9.286467732363734,0.0,1,11,1080.0,5,2,Joya de Critica
512,5.5,58,9.717157974344635,2.1162555148025524,0,38,96.0,24,3,Contenido Promedio
513,6.9,82,12.116448768021822,0.0,0,344,360.0,0,2,Joya de Critica
514,5.5,42,9.7540590390442,1.3862943611198906,0,23,103.0,0,3,Contenido Promedio
515,5.6,62,9.67852985665631,0.0,0,22,720.0,10,1,Nicho Subestimado
516,7.5,71,6.244166900663736,2.7013612129514133,0,0,127.0,2,3,Contenido Promedio
517,8.6,62,8.204398418149381,1.33500106673234,0,2,45.0,32,2,Joya de Critica
518,7.0,68,10.849667129269148,0.0,0,23,1350.0,1,1,Nicho Subestimado
519,5.6,62,7.905810312658931,0.0,0,6,900.0,6,1,Nicho Subestimado
520,5.7,55,7.756623334538858,1.5686159179138452,0,1,125.0,2,3,Contenido Promedio
521,7.6,70,8.669399124305569,1.4586150226995167,1,14,68.0,6,2,Joya de Critica
522,7.8,88,9.7240617988542,0.0,0,13,540.0,5,2,Joya de Critica
523,6.9,76,9.558388209214396,0.0,1,22,990.0,15,1,Nicho Subestimado
524,6.4,76,10.072977130514705,4.387014176184921,0,15,177.0,9,3,Contenido Promedio
525,8.8,72,8.33302993974291,0.0,2,4,2700.0,0,2,Joya de Critica
526,6.6,59,13.396891818911064,0.0,1,1503,540.0,37,0,Blockbuster Costoso
527,7.6,71,6.366470447731438,0.0,0,1,1800.0,0,1,Nicho Subestimado
528,6.4,67,10.344384152475556,2.660259537265861,0,39,91.0,8,3,Contenido Promedio
529,7.5,80,7.095064377287131,0.0,0,1,2250.0,14,1,Nicho Subestimado
530,6.8,59,9.785829509067897,2.302585092994046,0,25,89.0,40,3,Contenido Promedio
531,6.3,51,7.551186867296149,3.250374491927572,0,1,94.0,1,3,Contenido Promedio
532,9.1,88,9.46792399660393,0.0,1,23,270.0,6,2,Joya de Critica
533,6.1,68,9.725377116513638,2.70805020110221,0,10,147.0,8,3,Contenido Promedio
534,6.4,76,4.189654742026425,0.0,0,0,450.0,11,1,Nicho Subestimado
535,6.4,67,10.942579817428031,0.0,0,53,1800.0,2,1,Nicho Subestimado
536,9.3,97,8.129764445794171,0.0,0,5,2160.0,14,2,Joya de Critica
537,6.2,55,9.734713808287442,1.791759469228055,0,7,129.0,5,3,Contenido Promedio
538,7.0,72,6.778784897685177,0.0,0,0,900.0,26,1,Nicho Subestimado
539,5.6,68,12.593998163740302,0.0,0,214,1080.0,0,1,Nicho Subestimado
540,6.4,59,12.09332379208818,0.0,0,146,2880.0,4,1,Nicho Subestimado
541,6.7,60,3.9318256327243257,0.0,0,0,360.0,5,1,Nicho Subestimado
542,6.7,73,7.562681246721884,1.9740810260220096,0,3,143.0,5,3,Contenido Promedio
543,6.4,70,8.719644119505357,0.0,0,13,450.0,21,1,Nicho Subestimado
544,6.2,73,11.263835703140003,0.0,0,173,900.0,5,1,Nicho Subestimado
545,5.9,58,6.049733455231958,3.186352633162641,0,1,65.0,14,3,Contenido Promedio
546,5.9,53,12.83513453556137,0.0,0,810,540.0,37,1,Nicho Subestimado
547,5.2,50,10.798350336996664,2.8449093838194077,0,80,98.0,11,3,Contenido Promedio
548,7.7,79,8.949624747754216,0.0,0,13,270.0,42,2,Joya de Critica
549,6.5,71,3.9318256327243257,0.0,0,0,990.0,0,1,Nicho Subestimado
550,9.0,90,8.398634855292102,2.19722457733622,0,11,110.0,3,2,Joya de Critica
551,9.2,88,7.928045600874777,4.816241156068032,0,4,89.0,8,2,Joya de Critica
552,8.8,88,11.58105129401783,3.1484533605716547,0,75,101.0,2,2,Joya de Critica
553,7.9,62,5.262690188904886,0.0,0,0,990.0,3,1,Nicho Subestimado
554,7.8,79,11.368385124212082,0.0,0,147,450.0,21,2,Joya de Critica
555,7.1,70,8.054840221101024,0.0,0,2,450.0,36,1,Nicho Subestimado
556,5.7,67,9.182352335436017,3.05870707271538,0,17,102.0,7,3,Contenido Promedio
557,7.2,72,7.024649030453636,0.0,0,2,990.0,43,1,Nicho Subestimado
558,6.6,71,9.026417533815254,4.509760001183433,0,17,76.0,6,3,Contenido Promedio
559,7.1,54,9.243484970568485,1.8562979903656265,0,14,92.0,6,3,Contenido Promedio
560,6.3,61,8.928772900524256,0.0,0,2,360.0,8,1,Nicho Subestimado
561,5.8,60,6.698268054115413,0.0,0,0,990.0,8,1,Nicho Subestimado
562,5.9,63,5.480638923341991,0.0,0,0,540.0,6,1,Nicho Subestimado
563,8.1,87,11.168884658849064,2.091864061678393,3,77,127.0,11,2,Joya de Critica
564,5.2,57,10.298531885816375,3.5263605246161616,0,24,76.0,20,3,Contenido Promedio
565,5.5,54,8.698013622083925,0.0,0,4,2160.0,6,1,Nicho Subestimado
566,6.4,71,6.905753276311464,3.353406717825807,0,1,104.0,0,3,Contenido Promedio
567,4.5,55,8.330381569349418,0.0,0,5,360.0,21,1,Nicho Subestimado
568,7.3,81,6.568077911411976,1.3609765531356006,1,0,89.0,16,2,Joya de Critica
569,5.4,45,7.64826303090192,0.0,0,0,450.0,0,1,Nicho Subestimado
570,6.8,68,11.795401509544565,4.345103280569283,0,234,142.0,2,3,Contenido Promedio
571,5.3,61,8.344029572407049,0.0,0,6,810.0,45,1,Nicho Subestimado
572,6.5,71,7.845024417241484,2.970414465569701,0,2,133.0,35,3,Contenido Promedio
573,8.1,87,7.078341579557671,0.0,5,1,540.0,17,2,Joya de Critica
574,6.2,48,7.535830462798367,2.0014800002101243,0,2,93.0,11,3,Contenido Promedio
575,8.0,81,9.983084006807273,1.840549633397487,0,22,112.0,13,2,Joya de Critica
576,5.3,46,6.915723448631314,3.0819099697950434,0,0,90.0,12,3,Contenido Promedio
577,7.0,70,9.223355309053677,0.0,0,16,1080.0,5,1,Nicho Subestimado
578,5.7,53,10.830718224448615,0.0,0,65,1080.0,2,1,Nicho Subestimado
579,6.9,69,8.829958044235482,3.0204248861443626,0,3,124.0,5,3,Contenido Promedio
580,7.4,73,10.87492912887513,3.292126286607793,0,131,111.0,5,3,Contenido Promedio
581,6.8,62,7.855544677915663,3.877431560658527,2,0,117.0,6,3,Contenido Promedio
582,6.3,70,9.024492605405667,2.1041341542702074,0,2,109.0,18,3,Contenido Promedio
583,4.1,45,9.45688790106941,0.0,0,24,720.0,5,1,Nicho Subestimado
584,6.1,50,9.414097209490205,3.6082115510464816,0,18,98.0,1,3,Contenido Promedio
585,6.4,61,13.304943234169308,4.73707525686803,0,1071,111.0,25,3,Contenido Promedio
586,6.7,65,9.703144581144354,3.202746442938317,1,30,111.0,6,3,Contenido Promedio
587,8.0,75,10.483773938311224,0.0,2,32,1080.0,0,2,Joya de Critica
588,5.4,51,8.443115988019922,3.788724789083653,0,1,119.0,4,3,Contenido Promedio
589,7.6,77,7.347943823148687,2.7536607123542622,0,0,138.0,10,2,Joya de Critica
590,6.3,73,7.647786045440933,1.308332819650179,0,4,142.0,23,3,Contenido Promedio
591,7.7,85,5.802118375377063,0.0,0,0,720.0,2,2,Joya de Critica
592,4.4,44,8.052614818815567,0.0,0,3,540.0,3,1,Nicho Subestimado
593,8.5,83,11.502925632891897,0.0,0,121,1800.0,11,2,Joya de Critica
594,7.6,71,9.20109779060925,2.501435951739211,0,7,128.0,12,3,Contenido Promedio
595,4.4,29,8.566935283311052,1.029619417181158,0,8,85.0,10,3,Contenido Promedio
596,5.4,56,4.007333185232471,0.0,0,0,3780.0,6,1,Nicho Subestimado
597,6.3,60,12.197263962748778,0.0,0,257,450.0,0,1,Nicho Subestimado
598,8.7,86,7.790696031174738,0.0,0,1,1800.0,1,2,Joya de Critica
599,9.4,88,8.0861025356691,2.760009940032921,1,5,115.0,24,2,Joya de Critica
600,6.0,74,11.484330498090117,2.7212954278522306,0,236,99.0,2,3,Contenido Promedio
601,5.1,64,12.82329944328123,3.8372994592322094,0,309,122.0,14,3,Contenido Promedio
602,6.5,70,6.588926477533519,0.0,0,1,540.0,0,1,Nicho Subestimado
603,8.2,78,8.657650544111494,0.0,1,10,1080.0,1,2,Joya de Critica
604,5.1,44,6.727431724850855,2.028148247292285,0,1,71.0,2,3,Contenido Promedio
